Trade_Date,Company_Name,Symbol,Series,Market_Status,Prev_Close,Open,High,Low,Close,Last_Price,Daily_Return_%,Intraday_Range,Intraday_Range_%,Open_to_Close_%
2026-09-08,CELLO WORLD LIMITED           ,CELLO     ,EQ,N,338.95,340.25,348.95,336.0,343.95,345.95,1.4751,12.95,3.8206,1.0874
2026-09-08,GROWWAMC - CEMNTGROWW         ,CEMNTGROWW,EQ,N,14.54,14.61,14.78,14.33,14.38,14.42,-1.1004,0.45,3.0949,-1.5743
2026-09-08,CEMINDIA PROJECTS LIMITED     ,CEMPRO    ,EQ,N,1316.9,1319.0,1323.8,1265.5,1285.1,1285.0,-2.4148,58.3,4.4271,-2.5701
2026-09-08,CENTURY ENKA LTD              ,CENTENKA  ,EQ,N,607.05,609.95,611.65,586.55,589.2,591.95,-2.9404,25.1,4.1348,-3.4019
2026-09-08,CENTURY EXTRUSIONS LTD        ,CENTEXT   ,EQ,N,20.92,20.94,21.56,20.6,21.39,21.32,2.2467,0.96,4.5889,2.149
2026-09-08,CENTRAL BANK OF INDIA         ,CENTRALBK ,EQ,N,30.96,30.96,31.04,30.78,30.96,30.91,0.0,0.26,0.8398,0.0
2026-09-08,CENTRUM CAPITAL LIMITED       ,CENTRUM   ,EQ,N,22.47,22.47,22.85,22.25,22.57,22.63,0.445,0.6,2.6702,0.445
2026-09-08,CENTUM ELECTRONICS LTD        ,CENTUM    ,EQ,N,4376.9,4375.0,4400.0,4250.0,4287.4,4301.7,-2.0448,150.0,3.4271,-2.0023
2026-09-08,CENTURY PLYBOARDS (I) LTD     ,CENTURYPLY,EQ,N,739.3,745.0,749.5,738.0,744.1,740.0,0.6493,11.5,1.5555,-0.1208
2026-09-08,CERA SANITARYWARE LTD         ,CERA      ,EQ,N,5743.5,5744.0,5788.0,5710.0,5761.5,5750.0,0.3134,78.0,1.3581,0.3047
2026-09-08,CESC LTD                      ,CESC      ,EQ,N,145.44,145.47,146.66,143.9,146.05,145.9,0.4194,2.76,1.8977,0.3987
2026-09-08,CONCORD ENVIRO SYSTEMS L      ,CEWATER   ,EQ,N,265.25,267.5,269.9,262.15,267.0,268.0,0.6598,7.75,2.9218,-0.1869
2026-09-08,CONFIDENCE FUTURIST ENE L     ,CFEL      ,EQ,N,32.48,31.56,32.75,31.5,32.21,32.75,-0.8313,1.25,3.8485,2.0596
2026-09-08,CAPRI GLOBAL CAPITAL LTD      ,CGCL      ,EQ,N,275.7,276.8,278.8,268.15,270.75,271.5,-1.7954,10.65,3.8629,-2.1857
2026-09-08,CG POWER AND IND SOL LTD      ,CGPOWER   ,EQ,N,895.0,894.9,915.0,892.0,910.7,910.7,1.7542,23.0,2.5698,1.7656
2026-09-08,C G V A K SOFTWARE & EX L     ,CGVAK     ,EQ,N,147.27,147.27,152.99,144.0,146.54,147.0,-0.4957,8.99,6.1044,-0.4957
2026-09-08,CHALET HOTELS LIMITED         ,CHALET    ,EQ,N,908.75,907.35,907.35,885.65,897.75,888.5,-1.2105,21.7,2.3879,-1.058
2026-09-08,CHAMBAL FERTILIZERS LTD       ,CHAMBLFERT,EQ,N,418.05,416.85,420.3,415.0,418.65,416.4,0.1435,5.3,1.2678,0.4318
2026-09-08,CHEMBOND MATERIALTECH LTD     ,CHEMBOND  ,EQ,N,184.4,190.0,199.0,187.2,197.72,198.9,7.2234,11.8,6.3991,4.0632
2026-09-08,CHEMCRUX ENTERPRISES LTD.     ,CHEMCRUX  ,EQ,N,82.25,81.35,85.2,81.35,83.52,84.78,1.5441,3.85,4.6809,2.6675
2026-09-08,CHEMFAB ALKALIS LIMITED       ,CHEMFAB   ,EQ,N,356.05,364.45,364.45,350.15,354.9,355.55,-0.323,14.3,4.0163,-2.6204
2026-09-08,KOTAKMAMC - CHEMICAL          ,CHEMICAL  ,EQ,N,30.05,30.15,30.21,30.05,30.13,30.18,0.2662,0.16,0.5324,-0.0663
2026-09-08,CHEMPLAST SANMAR LIMITED      ,CHEMPLASTS,EQ,N,185.53,184.0,187.32,178.25,180.76,180.0,-2.571,9.07,4.8887,-1.7609
2026-09-08,CHENNAI PETROLEUM CORP LT     ,CHENNPETRO,EQ,N,1430.2,1429.2,1475.0,1415.1,1457.8,1461.0,1.9298,59.9,4.1882,2.0011
2026-09-08,CHEVIOT COMPANY LIMITED       ,CHEVIOT   ,EQ,N,1217.1,1225.0,1234.9,1208.0,1214.6,1210.5,-0.2054,26.9,2.2102,-0.849
2026-09-08,CHOICEAMC - CHOICEGOLD        ,CHOICEGOLD,EQ,N,150.14,153.32,153.32,150.0,151.01,150.79,0.5795,3.32,2.2113,-1.5067
2026-09-08,CHOICE INTERNATIONAL LTD      ,CHOICEIN  ,EQ,N,755.65,755.9,757.95,750.1,753.45,752.0,-0.2911,7.85,1.0388,-0.3241
2026-09-08,CHOLAMANDALAM IN & FIN CO     ,CHOLAFIN  ,EQ,N,1848.2,1834.0,1834.0,1810.0,1823.4,1823.4,-1.3418,24.0,1.2986,-0.578
2026-09-08,CHOLAMANDALAM FIN HOL LTD     ,CHOLAHLDNG,EQ,N,1520.7,1510.8,1533.3,1500.0,1526.2,1522.1,0.3617,33.3,2.1898,1.0193
2026-09-08,CIE AUTOMOTIVE INDIA LTD      ,CIEINDIA  ,EQ,N,383.55,386.0,386.35,382.5,383.4,384.35,-0.0391,3.85,1.0038,-0.6736
2026-09-08,CAPITAL INDIA FINANCE LTD     ,CIFL      ,EQ,N,19.89,20.4,20.69,19.86,20.16,20.17,1.3575,0.83,4.173,-1.1765
2026-09-08,CINELINE INDIA LIMITED        ,CINELINE  ,EQ,N,98.71,99.4,99.4,94.04,95.39,95.53,-3.3634,5.36,5.43,-4.0342
2026-09-08,CINEVISTA LIMITED             ,CINEVISTA ,EQ,N,14.25,14.35,14.82,14.1,14.21,14.29,-0.2807,0.72,5.0526,-0.9756
2026-09-08,CIPLA LTD                     ,CIPLA     ,EQ,N,1395.0,1393.4,1398.4,1377.2,1384.0,1384.0,-0.7885,21.2,1.5197,-0.6746
2026-09-08,CLEAN SCIENCE & TECH LTD      ,CLEAN     ,EQ,N,844.4,846.0,849.7,827.9,830.25,838.7,-1.6757,21.8,2.5817,-1.8617
2026-09-08,CLEAN MAX ENVIRO EN SOL L     ,CLEANMAX  ,EQ,N,1380.4,1390.0,1403.7,1352.2,1399.2,1398.1,1.3619,51.5,3.7308,0.6619
2026-09-08,CL EDUCATE LIMITED            ,CLEDUCATE ,EQ,N,60.97,62.47,62.47,58.1,59.11,58.5,-3.0507,4.37,7.1675,-5.3786
2026-09-08,CHAMAN LAL SETIA EXP LTD      ,CLSEL     ,EQ,N,299.65,299.05,308.0,296.0,305.65,306.3,2.0023,12.0,4.0047,2.207
2026-09-08,CALIBER MINING AND LOG L      ,CMLL      ,EQ,N,490.25,490.25,496.0,481.0,484.35,483.8,-1.2035,15.0,3.0597,-1.2035
2026-09-08,CENTRAL MINE P N D INST L     ,CMPDI     ,EQ,N,240.12,239.5,243.99,236.12,236.85,237.0,-1.3618,7.87,3.2775,-1.1065
2026-09-08,CMR GREEN TECHNOLOGIES L      ,CMRGREEN  ,EQ,N,221.03,224.4,226.5,221.0,222.16,223.0,0.5112,5.5,2.4883,-0.9982
2026-09-08,CMS INFO SYSTEMS LIMITED      ,CMSINFO   ,EQ,N,239.02,239.9,241.0,236.0,236.58,236.5,-1.0208,5.0,2.0919,-1.3839
2026-09-08,CREATIVE NEWTECH LIMITED      ,CNL       ,EQ,N,1209.5,1209.5,1215.0,1131.0,1149.2,1145.0,-4.9855,84.0,6.945,-4.9855
2026-09-08,COAL INDIA LTD                ,COALINDIA ,EQ,N,418.85,418.1,423.6,416.05,420.25,420.25,0.3342,7.55,1.8026,0.5142
2026-09-08,COASTAL CORPORATION LTD       ,COASTCORP ,EQ,N,40.44,40.99,41.37,40.0,40.69,40.56,0.6182,1.37,3.3877,-0.7319
2026-09-08,COCHIN SHIPYARD LIMITED       ,COCHINSHIP,EQ,N,1506.4,1506.0,1531.5,1505.0,1528.2,1528.2,1.4472,26.5,1.7592,1.4741
2026-09-08,JOHN COCKERILL INDIA LTD.     ,COCKERILL ,EQ,N,8065.5,8029.0,8409.0,8006.0,8325.5,8360.0,3.2236,403.0,4.9966,3.6929
2026-09-08,COFFEE DAY ENTERPRISE LTD     ,COFFEEDAY ,EQ,N,31.13,31.0,34.24,30.7,34.24,34.24,9.9904,3.54,11.3717,10.4516
2026-09-08,COFORGE LIMITED               ,COFORGE   ,EQ,N,1935.0,1935.0,1954.4,1914.1,1950.0,1950.0,0.7752,40.3,2.0827,0.7752
2026-09-08,COHANCE LIFESCIENCES LTD      ,COHANCE   ,EQ,N,449.55,451.8,460.5,448.1,451.6,454.25,0.456,12.4,2.7583,-0.0443
2026-09-08,COLGATE PALMOLIVE LTD.        ,COLPAL    ,EQ,N,1813.5,1814.0,1841.3,1799.1,1819.9,1819.9,0.3529,42.2,2.327,0.3252
2026-09-08,COMFORT INTECH LTD.           ,COMFINTE  ,EQ,N,6.11,6.13,6.28,6.01,6.11,6.15,0.0,0.27,4.419,-0.3263
2026-09-08,ICICIPRAMC - ICICICOMMO       ,COMMOIETF ,EQ,N,99.07,98.77,101.4,98.0,98.68,99.21,-0.3937,3.4,3.4319,-0.0911
2026-09-08,COMPETENT AUTOMOB CO. L       ,COMPEAU   ,EQ,N,353.0,353.0,370.0,345.0,369.0,369.3,4.5326,25.0,7.0822,4.5326
2026-09-08,COMPUCOM SOFTWARE LTD         ,COMPUSOFT ,EQ,N,13.16,13.14,13.28,13.0,13.15,13.1,-0.076,0.28,2.1277,0.0761
2026-09-08,COMMERCIAL SYN BAGS LTD       ,COMSYN    ,EQ,N,294.2,295.5,307.2,286.1,301.85,302.0,2.6003,21.1,7.172,2.1489
2026-09-08,CONTAINER CORP OF IND LTD     ,CONCOR    ,EQ,N,503.9,503.0,512.8,499.05,502.0,502.0,-0.3771,13.75,2.7287,-0.1988
2026-09-08,CONCORD BIOTECH LIMITED       ,CONCORDBIO,EQ,N,1443.2,1443.2,1492.0,1437.8,1470.5,1475.0,1.8916,54.2,3.7555,1.8916
2026-09-08,CONFIDENCE PETRO IND LTD.     ,CONFIPET  ,EQ,N,82.18,82.88,85.0,82.0,82.49,82.45,0.3772,3.0,3.6505,-0.4706
2026-09-08,KOTAKMAMC - KOTAKCONS         ,CONS      ,EQ,N,11.93,11.9,11.98,11.81,11.88,11.98,-0.4191,0.17,1.425,-0.1681
2026-09-08,AXISAMC-CONSUMAXIS            ,CONSUMAXIS,EQ,N,119.07,119.07,119.67,116.0,119.07,119.07,0.0,3.67,3.0822,0.0
2026-09-08,NIP IND ETF CONSUMPTION       ,CONSUMBEES,EQ,N,129.07,128.42,129.68,127.83,129.15,129.5,0.062,1.85,1.4333,0.5684
2026-09-08,MIRAEAMC - CONSUMER           ,CONSUMER  ,EQ,N,11.95,11.97,11.99,11.89,11.98,11.95,0.251,0.1,0.8368,0.0835
2026-09-08,ICICIPRAMC - ICICICONSU       ,CONSUMIETF,EQ,N,120.02,119.99,120.24,119.35,119.96,119.85,-0.05,0.89,0.7415,-0.025
2026-09-08,CONTROL PRINT LIMITED         ,CONTROLPR ,EQ,N,600.2,600.95,602.0,592.5,593.3,595.0,-1.1496,9.5,1.5828,-1.273
2026-09-08,CORAL INDIA FIN & HOUS LT     ,CORALFINAC,EQ,N,32.68,32.84,33.87,32.0,32.58,32.25,-0.306,1.87,5.7222,-0.7917
2026-09-08,WATERWAYS LEISURE TOUR L      ,CORDELIA  ,EQ,N,109.08,110.0,110.49,104.25,106.72,106.49,-2.1635,6.24,5.7206,-2.9818
2026-09-08,CORDS CABLE INDUS LTD.        ,CORDSCABLE,EQ,N,313.35,314.85,376.0,303.0,372.75,376.0,18.9564,73.0,23.2966,18.3897
2026-09-08,COROMANDEL INTERNTL. LTD      ,COROMANDEL,EQ,N,1974.6,1979.0,1979.1,1940.5,1951.1,1950.9,-1.1901,38.6,1.9548,-1.4098
2026-09-08,CORONA REMEDIES LIMITED       ,CORONA    ,EQ,N,2071.4,2093.4,2107.5,2054.8,2093.2,2100.0,1.0524,52.7,2.5442,-0.0096
2026-09-08,COSMO FIRST LIMITED           ,COSMOFIRST,EQ,N,926.3,935.4,935.4,905.0,909.15,911.95,-1.8515,30.4,3.2819,-2.8063
2026-09-08,CP CAPITAL LIMITED            ,CPCAP     ,EQ,N,135.89,140.0,142.0,136.1,137.36,136.95,1.0818,5.9,4.3417,-1.8857
2026-09-08,CAREER POINT EDUTECH LTD      ,CPEDU     ,EQ,N,195.31,198.5,198.5,189.2,191.35,191.8,-2.0275,9.3,4.7617,-3.602
2026-09-08,CAPTAIN POLYPLAST LIMITED     ,CPL       ,EQ,N,62.28,62.35,67.8,62.35,66.78,67.0,7.2254,5.45,8.7508,7.1051
2026-09-08,ADITYA INFOTECH LIMITED       ,CPPLUS    ,EQ,N,3752.9,3762.5,3850.0,3690.0,3828.8,3832.0,2.0224,160.0,4.2634,1.7621
2026-09-08,CPSE ETF                      ,CPSEETF   ,EQ,N,93.47,94.24,94.4,93.34,94.23,94.3,0.8131,1.06,1.1341,-0.0106
2026-09-08,CRAFTSMAN AUTOMATION LTD      ,CRAFTSMAN ,EQ,N,11297.0,11343.0,11542.0,11297.0,11406.0,11390.0,0.9649,245.0,2.1687,0.5554
2026-09-08,CANARA ROBECO AMC LIMITED     ,CRAMC     ,EQ,N,249.25,246.85,247.2,238.0,242.25,242.1,-2.8084,9.2,3.6911,-1.8635
2026-09-08,CRAVATEX LTD.                 ,CRAVATEX  ,EQ,N,322.05,337.95,339.9,315.0,317.35,316.0,-1.4594,24.9,7.7317,-6.0956
2026-09-08,CREATIVE EYE LIMITED          ,CREATIVEYE,EQ,N,6.18,6.01,6.23,5.95,6.09,6.19,-1.4563,0.28,4.5307,1.3311
2026-09-08,CREDITACCESS GRAMEEN LTD      ,CREDITACC ,EQ,N,1427.2,1425.0,1429.9,1392.5,1417.1,1416.9,-0.7077,37.4,2.6205,-0.5544
2026-09-08,CREST VENTURES LIMITED        ,CREST     ,EQ,N,370.65,366.0,368.0,356.5,362.35,366.75,-2.2393,11.5,3.1027,-0.9973
2026-09-08,CRISIL LTD                    ,CRISIL    ,EQ,N,4786.6,4786.6,4819.9,4603.1,4754.5,4786.0,-0.6706,216.8,4.5293,-0.6706
2026-09-08,CRIZAC LIMITED                ,CRIZAC    ,EQ,N,162.15,173.8,178.36,170.97,171.94,171.5,6.0376,7.39,4.5575,-1.0702
2026-09-08,CROMPT GREA CON ELEC LTD      ,CROMPTON  ,EQ,N,231.02,230.8,234.4,227.56,231.9,231.9,0.3809,6.84,2.9608,0.4766
2026-09-08,CROWN LIFTERS LIMITED         ,CROWN     ,EQ,N,115.39,117.35,117.35,114.01,115.58,115.8,0.1647,3.34,2.8945,-1.5083
2026-09-08,CSB BANK LIMITED              ,CSBBANK   ,EQ,N,321.15,323.0,323.0,311.15,312.85,313.0,-2.5845,11.85,3.6899,-3.1424
2026-09-08,CSL FINANCE LIMITED           ,CSLFINANCE,EQ,N,243.61,245.64,248.46,240.5,241.85,241.5,-0.7225,7.96,3.2675,-1.5429
2026-09-08,CSM TECHNOLOGIES LIMITED      ,CSM       ,EQ,N,93.57,95.0,95.24,93.0,94.13,94.47,0.5985,2.24,2.3939,-0.9158
2026-09-08,CITY UNION BANK LTD           ,CUB       ,EQ,N,238.48,238.6,239.17,232.16,232.97,234.18,-2.3105,7.01,2.9394,-2.3596
2026-09-08,CUBEX TUBINGS LTD             ,CUBEXTUB  ,EQ,N,76.25,76.82,80.0,76.82,78.88,79.0,3.4492,3.18,4.1705,2.6816
2026-09-08,CUMMINS INDIA LTD             ,CUMMINSIND,EQ,N,5030.0,5007.0,5040.0,4965.0,5040.0,5040.0,0.1988,75.0,1.4911,0.6591
2026-09-08,CUPID LIMITED                 ,CUPID     ,EQ,N,280.95,281.0,282.35,272.2,274.8,275.7,-2.189,10.15,3.6127,-2.2064
2026-09-08,CURA TECHNOLOGIES LIMITED     ,CURAA     ,EQ,N,77.96,84.0,84.0,76.0,78.0,78.0,0.0513,8.0,10.2617,-7.1429
2026-09-08,CYBER MEDIA (INDIA) LTD.      ,CYBERMEDIA,EQ,N,26.57,26.41,26.82,23.92,23.92,23.92,-9.9737,2.9,10.9146,-9.4282
2026-09-08,CYIENT LIMITED                ,CYIENT    ,EQ,N,1105.4,1100.0,1100.0,1078.0,1086.3,1086.9,-1.7279,22.0,1.9902,-1.2455
2026-09-08,CYIENT DLM LIMITED            ,CYIENTDLM ,EQ,N,865.35,867.3,1009.0,867.3,976.25,1009.0,12.8156,141.7,16.3749,12.562
2026-09-08,DABUR INDIA LTD               ,DABUR     ,EQ,N,375.5,375.25,377.95,373.75,375.0,375.0,-0.1332,4.2,1.1185,-0.0666
2026-09-08,DALMIA BHARAT LIMITED         ,DALBHARAT ,EQ,N,1713.9,1713.9,1739.2,1671.8,1700.5,1711.2,-0.7818,67.4,3.9326,-0.7818
2026-09-08,DALMIA BHARAT SUG IN LTD      ,DALMIASUG ,EQ,N,447.8,448.05,457.2,439.0,450.35,450.45,0.5695,18.2,4.0643,0.5133
2026-09-08,DAM CAPITAL ADVISORS LTD      ,DAMCAPITAL,EQ,N,143.38,142.67,147.2,142.67,145.29,146.0,1.3321,4.53,3.1594,1.8364
2026-09-08,DANGEE DUMS LIMITED           ,DANGEE    ,EQ,N,2.89,2.9,2.96,2.77,2.88,2.92,-0.346,0.19,6.5744,-0.6897
2026-09-08,DATAMATICS GLOBAL SER LTD     ,DATAMATICS,EQ,N,756.3,752.0,760.85,733.85,739.0,735.0,-2.2875,27.0,3.57,-1.7287
2026-09-08,DATA PATTERNS INDIA LTD       ,DATAPATTNS,EQ,N,4590.8,4617.1,4950.0,4617.1,4932.3,4940.0,7.4388,332.9,7.2515,6.8268
2026-09-08,DAVANGERE SUGAR COMPANY L     ,DAVANGERE ,EQ,N,1.96,2.03,2.03,1.92,1.93,1.92,-1.5306,0.11,5.6122,-4.9261
2026-09-08,D.B.CORP LTD                  ,DBCORP    ,EQ,N,195.24,194.65,195.51,193.4,195.3,194.67,0.0307,2.11,1.0807,0.3339
2026-09-08,DEEPAK BUILDERS & ENG I L     ,DBEIL     ,EQ,N,7.5,7.56,7.69,6.77,7.26,7.3,-3.2,0.92,12.2667,-3.9683
2026-09-08,DILIP BUILDCON LIMITED        ,DBL       ,EQ,N,391.85,392.0,394.95,390.15,393.55,394.85,0.4338,4.8,1.225,0.3954
2026-09-08,DHAMPUR BIO ORGANICS LTD      ,DBOL      ,EQ,N,127.52,126.8,127.5,125.01,126.12,126.0,-1.0979,2.49,1.9526,-0.5363
2026-09-08,VALOR ESTATE LIMITED          ,DBREALTY  ,EQ,N,100.88,101.0,103.35,100.88,101.19,101.41,0.3073,2.47,2.4485,0.1881
2026-09-08,DISHMAN CARBO AMCIS LTD       ,DCAL      ,EQ,N,171.53,172.0,174.89,170.51,173.98,173.85,1.4283,4.38,2.5535,1.1512
2026-09-08,DCB BANK LIMITED              ,DCBBANK   ,EQ,N,221.31,221.0,234.8,219.91,229.55,229.6,3.7233,14.89,6.7281,3.8688
2026-09-08,DC INFOTECH AND COMUN LTD     ,DCI       ,EQ,N,351.25,353.0,353.0,300.25,300.75,300.5,-14.3772,52.75,15.0178,-14.8017
2026-09-08,DCM FINANCIAL SERVICES LT     ,DCMFINSERV,EQ,N,5.33,5.31,5.32,5.06,5.11,5.11,-4.1276,0.26,4.878,-3.7665
2026-09-08,DCM NOUVELLE LIMITED          ,DCMNVL    ,EQ,N,183.01,186.3,187.98,177.35,180.44,181.0,-1.4043,10.63,5.8084,-3.1455
2026-09-08,DCM SHRIRAM LIMITED           ,DCMSHRIRAM,EQ,N,1011.2,1008.0,1015.9,1005.8,1008.2,1009.0,-0.2967,10.1,0.9988,0.0198
2026-09-08,DCM SHRIRAM INTERNATNL L      ,DCMSIL    ,EQ,N,67.42,68.0,71.98,67.89,69.09,68.5,2.477,4.09,6.0664,1.6029
2026-09-08,DCM SHRIRAM IND LTD           ,DCMSRIND  ,EQ,N,44.53,44.99,45.09,43.11,43.78,44.34,-1.6843,1.98,4.4464,-2.6895
2026-09-08,DCW LTD                       ,DCW       ,EQ,N,47.99,47.99,49.25,46.85,47.65,47.46,-0.7085,2.4,5.001,-0.7085
2026-09-08,DCX SYSTEMS LIMITED           ,DCXINDIA  ,EQ,N,173.67,173.95,178.15,173.17,174.09,173.82,0.2418,4.98,2.8675,0.0805
2026-09-08,DDEV PLASTIKS IND LTD         ,DDEVPLSTIK,EQ,N,274.75,274.95,274.95,268.9,269.45,269.0,-1.929,6.05,2.202,-2.0004
2026-09-08,DECCAN CEMENTS LIMITED        ,DECCANCE  ,EQ,N,573.15,570.85,578.15,564.0,567.75,567.0,-0.9422,14.15,2.4688,-0.543
2026-09-08,DECCAN GOLD MINES LTD.        ,DECNGOLD  ,EQ,N,215.77,215.77,224.5,214.0,223.22,223.6,3.4528,10.5,4.8663,3.4528
2026-09-08,DEE DEVELOPMENT ENG LTD       ,DEEDEV    ,EQ,N,677.05,682.6,710.0,663.65,701.6,695.0,3.626,46.35,6.8459,2.7835
2026-09-08,DEEP POLYMERS LTD.            ,DEEP      ,EQ,N,35.57,35.57,36.35,34.76,35.56,36.0,-0.0281,1.59,4.4701,-0.0281
2026-09-08,DEEPA JEWELLERS LIMITED       ,DEEPA     ,EQ,N,177.0,221.0,222.0,193.0,194.37,194.7,9.8136,29.0,16.3842,-12.0498
2026-09-08,DEEPAK FERTILIZERS & PETR     ,DEEPAKFERT,EQ,N,1344.2,1349.9,1366.7,1341.0,1345.9,1345.5,0.1265,25.7,1.9119,-0.2963
2026-09-08,DEEPAK NITRITE LTD            ,DEEPAKNTR ,EQ,N,1642.1,1642.0,1659.9,1620.1,1647.8,1649.0,0.3471,39.8,2.4237,0.3532
2026-09-08,DEEP INDUSTRIES LIMITED       ,DEEPINDS  ,EQ,N,785.2,789.55,823.0,771.4,818.7,821.0,4.2664,51.6,6.5716,3.692
2026-09-08,MIRAEAMC - DEFENCE            ,DEFENCE   ,EQ,N,82.04,82.51,83.9,82.5,83.81,83.9,2.1575,1.4,1.7065,1.5756
2026-09-08,DELHIVERY LIMITED             ,DELHIVERY ,EQ,N,453.8,452.8,458.2,450.25,454.9,454.9,0.2424,7.95,1.7519,0.4638
2026-09-08,DELTA CORP LIMITED            ,DELTACORP ,EQ,N,56.2,56.2,56.36,55.2,55.44,55.49,-1.3523,1.16,2.0641,-1.3523
2026-09-08,DELTA MANUFACTURING LTD       ,DELTAMAGNT,EQ,N,58.38,56.72,58.98,56.72,58.44,58.44,0.1028,2.26,3.8712,3.0324
2026-09-08,DEN NETWORKS LTD              ,DEN       ,EQ,N,27.9,27.9,27.99,26.55,27.18,27.2,-2.5806,1.44,5.1613,-2.5806
2026-09-08,DE NORA INDIA LIMITED         ,DENORA    ,EQ,N,814.35,825.15,833.95,800.15,805.95,803.5,-1.0315,33.8,4.1505,-2.3268
2026-09-08,DENTA WATER N INFRA SOL L     ,DENTA     ,EQ,N,280.65,282.6,282.75,276.15,279.65,280.5,-0.3563,6.6,2.3517,-1.0439
2026-09-08,DEV INFO TECHNOLOGY LTD       ,DEVIT     ,EQ,N,24.27,24.39,24.39,23.9,23.99,24.0,-1.1537,0.49,2.019,-1.64
2026-09-08,DEV ACCELERATOR LIMITED       ,DEVX      ,EQ,N,33.0,33.06,34.5,33.0,33.75,33.6,2.2727,1.5,4.5455,2.0871
2026-09-08,DEVYANI INTERNATIONAL LTD     ,DEVYANI   ,EQ,N,138.8,138.67,139.79,135.8,137.99,138.02,-0.5836,3.99,2.8746,-0.4904
2026-09-08,DIGICONTENT LIMITED           ,DGCONTENT ,EQ,N,24.55,24.43,25.0,24.43,24.54,24.5,-0.0407,0.57,2.3218,0.4503
2026-09-08,DHAMPUR SUGAR MILLS LTD.      ,DHAMPURSUG,EQ,N,171.28,172.49,173.75,166.95,168.88,169.55,-1.4012,6.8,3.9701,-2.0929
2026-09-08,DHANLAXMI BANK LIMITED        ,DHANBANK  ,EQ,N,31.36,31.36,31.42,30.95,31.11,31.29,-0.7972,0.47,1.4987,-0.7972
2026-09-08,DHANUKA AGRITECH LTD          ,DHANUKA   ,EQ,N,1023.7,1028.0,1028.0,989.15,994.05,998.0,-2.8964,38.85,3.7951,-3.3025
2026-09-08,DHARMAJ CROP GUARD LTD        ,DHARMAJ   ,EQ,N,270.05,270.0,271.05,265.55,269.75,267.5,-0.1111,5.5,2.0367,-0.0926
2026-09-08,DHATRE UDYOG LTD.             ,DHATRE    ,EQ,N,4.57,4.98,4.98,4.32,4.69,4.7,2.6258,0.66,14.442,-5.8233
2026-09-08,DHOOT TRANSMISSION LTD        ,DHOOTTRANS,EQ,N,1551.7,1551.7,1608.5,1537.0,1597.6,1585.2,2.958,71.5,4.6078,2.958
2026-09-08,DHRUV CONSULTANCY SER LTD     ,DHRUV     ,EQ,N,22.8,22.8,23.4,22.8,23.4,23.4,2.6316,0.6,2.6316,2.6316
2026-09-08,DHUNSERI INVESTMENTS LTD      ,DHUNINV   ,EQ,N,1036.5,1041.65,1041.65,1008.75,1014.5,1012.5,-2.1225,32.9,3.1741,-2.6064
2026-09-08,DIAMINES & CHEMICALS LTD      ,DIAMINESQ ,EQ,N,242.29,240.0,247.49,240.0,245.07,245.01,1.1474,7.49,3.0913,2.1125
2026-09-08,PRATAAP SNACKS LIMITED        ,DIAMONDYD ,EQ,N,1142.2,1148.7,1168.3,1125.0,1129.3,1129.9,-1.1294,43.3,3.7909,-1.6889
2026-09-08,DIC INDIA LIMITED             ,DICIND    ,EQ,N,625.35,613.0,638.3,613.0,622.85,625.9,-0.3998,25.3,4.0457,1.6069
2026-09-08,DIFFUSION ENGINEERS LTD       ,DIFFNKG   ,EQ,N,454.4,454.4,459.75,441.0,442.5,441.85,-2.6188,18.75,4.1263,-2.6188
2026-09-08,DIGIDRIVE DISTRIBUTORS L      ,DIGIDRIVE ,EQ,N,17.73,17.84,18.3,17.52,17.73,17.83,0.0,0.78,4.3993,-0.6166
2026-09-08,DIGISPICE TECHNOLOGIES LT     ,DIGISPICE ,EQ,N,16.97,16.97,17.1,16.71,16.91,16.99,-0.3536,0.39,2.2982,-0.3536
2026-09-08,DIGITIDE SOLUTIONS LTD        ,DIGITIDE  ,EQ,N,95.77,96.06,96.06,92.49,93.42,93.99,-2.4538,3.57,3.7277,-2.7483
2026-09-08,DIGJAM LTD                    ,DIGJAMLMTD,EQ,N,49.94,51.19,54.0,51.19,51.78,52.0,3.6844,2.81,5.6268,1.1526
2026-09-08,DISA INDIA LTD.               ,DISAQ     ,EQ,N,11758.0,11899.0,11994.0,11800.0,11926.0,11813.0,1.4288,194.0,1.6499,0.2269
2026-09-08,DISH TV INDIA LTD.            ,DISHTV    ,EQ,N,2.52,2.53,2.57,2.49,2.54,2.54,0.7937,0.08,3.1746,0.3953
2026-09-08,DIVGI TORQTRANSFER SYST L     ,DIVGIITTS ,EQ,N,1175.9,1175.9,1213.0,1152.3,1189.3,1198.9,1.1396,60.7,5.162,1.1396
2026-09-08,MIRAEAMC - DIVIDEND           ,DIVIDEND  ,EQ,N,35.32,35.17,35.37,35.14,35.24,35.24,-0.2265,0.23,0.6512,0.199
2026-09-08,DIVI S LABORATORIES LTD       ,DIVISLAB  ,EQ,N,9315.0,9375.5,9588.0,9253.0,9575.0,9575.0,2.7912,335.0,3.5963,2.1279
2026-09-08,NIP IND ETF DIV OPP           ,DIVOPPBEES,EQ,N,76.06,76.36,76.36,75.61,75.74,75.87,-0.4207,0.75,0.9861,-0.8119
